id,state_id,state,region_id,region,district_id,district,area_id,cluster_id,name,population_full,host_population,idp_population,residency_type_id,idp_settlement,vulnerability_score,program_intensity_id,overlaps_prev_brcis,comment,latitude,longitude,altitude,accuracy,active,created_at,updated_at,deleted_at,community_livelihood_id,community_type_id
299,6,Somaliland,12,Sool,24,Lascanod,NULL,NULL,Gumeys,400,400,200,1,0,18.67,1,0,,8.8483979,46.80262999,653.5982666,3.216,1,NULL,NULL,NULL,1,1
300,6,Somaliland,12,Sool,24,Lascanod,NULL,NULL,Kalabaydh,380,380,230,3,0,24,1,0,,8.24132479,47.22775344,732.6956787,3.216,1,NULL,NULL,NULL,1,2
301,6,Somaliland,12,Sool,24,Lascanod,NULL,NULL,Tukoraq,350,350,230,3,0,25,1,0,,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,1,2
302,6,Somaliland,12,Sool,24,Lascanod,42,84,Yagoori/samakaab,420,420,340,3,0,33,2,0,,8.7513746,46.96440204,634.0356445,4.288,1,NULL,NULL,NULL,1,2
303,4,Jubaland,5,Gedo,25,Luuq,44,88,Buyle,1528,1528,0,3,1,30.33,2,1,,3.780904737,42.55961503,117.1758318,4,1,NULL,NULL,NULL,4,3
304,4,Jubaland,5,Gedo,25,Luuq,44,88,Cakaaro,1822,1822,364,3,1,27.33,2,0,,3.781000863,42.54973097,110.6523824,4,1,NULL,NULL,NULL,4,3
305,4,Jubaland,5,Gedo,25,Luuq,44,88,Luuq Godey,297,297,297,1,0,37,2,1,,3.797303656,42.55315556,114.7763573,4,1,NULL,NULL,NULL,5,1
306,4,Jubaland,5,Gedo,25,Luuq,44,88,Xero Kowaad,1795,1795,1436,1,0,27.33,2,0,,3.794320913,42.53333248,75.41316922,4,1,NULL,NULL,NULL,5,1
307,4,Jubaland,5,Gedo,25,Luuq,44,88,Jazera All,8568,8568,2570,3,1,27.33,2,1,,3.803831681,42.54860752,143.1193744,4,1,NULL,NULL,NULL,4,3
308,4,Jubaland,5,Gedo,25,Luuq,NULL,NULL,Arabiya,300,300,300,1,0,27,1,0,,3.772946667,42.515365,164.2,4.1,1,NULL,NULL,NULL,5,1
309,4,Jubaland,5,Gedo,25,Luuq,NULL,NULL,Banmudule,300,300,300,1,0,25,1,0,,3.758756667,42.556675,151.7,4.8,1,NULL,NULL,NULL,5,1
310,4,Jubaland,5,Gedo,25,Luuq,NULL,NULL,Qasale,290,290,290,1,0,27,1,0,,3.83328,42.54462167,153.3,4.1,1,NULL,NULL,NULL,4,1
311,4,Jubaland,5,Gedo,25,Luuq,NULL,NULL,Suul Alle,350,350,350,1,0,25,1,0,,3.813926667,42.5217,145.3,4.9,1,NULL,NULL,NULL,4,1
312,3,Hirshebelle,6,Hiraan,26,Mataban,12,89,Mataban Town,850,850,650,3,0,31,2,0,,5.20174458,45.5253092,401,4.288,1,NULL,NULL,NULL,2,3
313,3,Hirshebelle,6,Hiraan,26,Mataban,12,18,Bergadid,595,595,595,1,0,29,2,1,,5.08275663,45.3138498,308.532255,8,1,NULL,NULL,NULL,1,1
314,3,Hirshebelle,6,Hiraan,26,Mataban,12,54,Gerijir,400,400,400,1,0,29,2,0,,5.43639109,45.51553756,390,3.216,1,NULL,NULL,NULL,1,1
315,3,Hirshebelle,6,Hiraan,26,Mataban,12,64,Harqaboobe,410,410,410,1,0,29,2,1,,5.14119449,45.30208996,314.1211645,6,1,NULL,NULL,NULL,1,1
316,3,Hirshebelle,6,Hiraan,26,Mataban,12,94,Qodqod,600,600,600,1,0,29,2,0,,5.080989208,45.68307721,349.0576107,4,1,NULL,NULL,NULL,1,1
317,3,Hirshebelle,6,Hiraan,26,Mataban,12,20,Bundomadow,230,230,230,1,0,23,2,1,,5.107513116,45.35050048,338.0011478,4,1,NULL,NULL,NULL,1,1
318,3,Hirshebelle,6,Hiraan,26,Mataban,NULL,NULL,Baarkurtun,390,390,390,1,0,17,1,0,,5.35507699,45.41133179,433,4.288,1,NULL,NULL,NULL,1,1
319,3,Hirshebelle,6,Hiraan,26,Mataban,NULL,NULL,Elmijowle,350,350,350,1,0,16,1,0,,5.236542934,45.68339852,337.523425,4,1,NULL,NULL,NULL,1,1
320,3,Hirshebelle,6,Hiraan,26,Mataban,NULL,NULL,Jiracle,180,180,180,1,0,19,1,1,,5.039558333,45.289925,304.5,7.8,1,NULL,NULL,NULL,1,1
321,3,Hirshebelle,6,Hiraan,26,Mataban,NULL,NULL,Kanecale,70,70,70,1,0,19,1,1,,5.062245225,45.30290064,295.7965775,4,1,NULL,NULL,NULL,1,1
322,3,Hirshebelle,6,Hiraan,26,Mataban,NULL,NULL,Mirqudo,75,75,75,1,0,18,1,1,,5.090126684,45.44331238,412.7485141,6,1,NULL,NULL,NULL,1,1
323,3,Hirshebelle,6,Hiraan,26,Mataban,NULL,NULL,Qobno,150,150,150,1,0,17,1,1,,5.146255429,45.41977866,426.4735921,4,1,NULL,NULL,NULL,1,1
324,3,Hirshebelle,6,Hiraan,26,Mataban,NULL,NULL,Quulaale,125,125,125,1,0,16,1,1,,5.050141131,45.36296323,394.9303527,4,1,NULL,NULL,NULL,1,1
325,3,Hirshebelle,6,Hiraan,26,Mataban,NULL,NULL,Salaxsalid,130,130,130,1,0,18,1,1,,5.224433163,45.28088461,330.2423291,4,1,NULL,NULL,NULL,1,1
326,3,Hirshebelle,6,Hiraan,26,Mataban,NULL,NULL,Xajinley,45,45,45,1,0,17,1,0,,5.123618333,45.309575,341.6,7.3,1,NULL,NULL,NULL,1,1
327,1,Banadir,2,Banadir,27,Wadajir,46,53,Gaheyr,1950,1950,1912,3,0,25,2,0,,2.010452491,45.28555124,11,5,1,NULL,NULL,NULL,2,4
328,1,Banadir,2,Banadir,27,Wadajir,NULL,NULL,Gololeey,1671,1671,1671,3,0,24,1,1,,2.014232646,45.28849069,3,5,1,NULL,NULL,NULL,2,4
329,7,South West,1,Bakool,28,Wajid,48,33,Balowka,731,731,731,1,0,36,2,0,,3.804451334,43.23137477,345.4166395,4,1,NULL,NULL,NULL,4,1
330,7,South West,1,Bakool,28,Wajid,48,33,Bula Kerow,85,85,85,1,0,37.67,2,0,,3.762200029,43.18719057,330.6801361,4,1,NULL,NULL,NULL,4,1
331,7,South West,1,Bakool,28,Wajid,47,26,Buula Faash,57,57,57,1,0,37.67,2,0,,3.848814776,43.33037621,371.2278296,4,1,NULL,NULL,NULL,4,1
332,7,South West,1,Bakool,28,Wajid,48,33,Damey,29,29,29,1,0,34.67,2,0,,3.809404737,43.19824733,333.3676902,4,1,NULL,NULL,NULL,4,1
333,7,South West,1,Bakool,28,Wajid,47,26,Gabadegsoy,83,83,83,1,0,38.33,2,0,,3.726873333,43.26670833,397,5,1,NULL,NULL,NULL,4,1
334,7,South West,1,Bakool,28,Wajid,47,26,Garasmamow,84,84,84,1,0,35.33,2,0,,3.719826667,43.25534167,371.2,4.9,1,NULL,NULL,NULL,4,1
335,7,South West,1,Bakool,28,Wajid,48,33,Garsali,75,75,75,1,0,35.33,2,0,,3.733431608,43.25819121,368.5483137,4,1,NULL,NULL,NULL,4,1
336,7,South West,1,Bakool,28,Wajid,48,33,Guure,63,63,63,1,0,37.67,2,0,,3.81149307,43.30995732,364.2420736,6,1,NULL,NULL,NULL,4,1
337,7,South West,1,Bakool,28,Wajid,47,26,Hidig,5203,5203,4103,3,0,39,2,0,,3.802091418,43.25109303,330.5320825,4,1,NULL,NULL,NULL,4,2
338,7,South West,1,Bakool,28,Wajid,48,33,Hudow,85,85,85,1,0,34.33,2,0,,3.765953281,43.29189531,373.7239952,4,1,NULL,NULL,NULL,4,1
339,7,South West,1,Bakool,28,Wajid,47,26,Kawo,55,55,55,1,0,38.67,2,0,,3.794358519,43.2794723,353.3883909,8,1,NULL,NULL,NULL,4,1
340,7,South West,1,Bakool,28,Wajid,47,26,Madfodey,91,91,91,1,0,37.33,2,0,,3.814047725,43.31009961,365.8249143,4,1,NULL,NULL,NULL,4,1
341,7,South West,1,Bakool,28,Wajid,NULL,NULL,Afgoye,50,50,50,1,0,26.33,1,0,,3.820162661,43.25016432,356.6424605,4,1,NULL,NULL,NULL,4,1
342,7,South West,1,Bakool,28,Wajid,NULL,NULL,Aliyow Madey,54,54,54,1,0,23,1,0,,3.784187878,43.23765057,345.6033497,4,1,NULL,NULL,NULL,4,1
343,7,South West,1,Bakool,28,Wajid,NULL,NULL,Bula Hassanow Madey,49,49,49,1,0,25,1,0,,3.80357829,43.22388415,351.9539821,4,1,NULL,NULL,NULL,4,1
344,7,South West,1,Bakool,28,Wajid,NULL,NULL,Burjudle,45,45,30,1,0,27.33,1,0,,3.807848333,43.22394167,392,4.6,1,NULL,NULL,NULL,4,1
345,7,South West,1,Bakool,28,Wajid,NULL,NULL,Meegaagle,59,59,59,1,0,27.33,1,0,,3.81916909,43.24004199,347.7498193,16,1,NULL,NULL,NULL,4,1
346,7,South West,7,Lower Shabelle,29,Wanlaweyn,NULL,NULL,Lafoole,170,170,140,1,0,22,1,0,,2.624658658,44.89660294,51,7,1,NULL,NULL,NULL,4,1
347,7,South West,7,Lower Shabelle,29,Wanlaweyn,NULL,NULL,Waaberi,350,350,300,1,0,20.33,1,0,,2.619200363,44.89710426,59,5,1,NULL,NULL,NULL,4,1
348,7,South West,7,Lower Shabelle,29,Wanlaweyn,49,101,Aqal Gubaay,250,250,250,1,0,31,2,0,,2.495448478,44.98802754,51,5,1,NULL,NULL,NULL,4,1
349,7,South West,7,Lower Shabelle,29,Wanlaweyn,49,101,Bocoreey,230,230,230,1,0,25.67,2,0,,2.553307917,44.90656994,52,5,1,NULL,NULL,NULL,4,1
350,7,South West,7,Lower Shabelle,29,Wanlaweyn,49,101,Buulo Abtiile,245,245,245,1,0,30,2,0,,2.526512062,44.97939074,49,5,1,NULL,NULL,NULL,4,1
351,7,South West,7,Lower Shabelle,29,Wanlaweyn,49,101,Sagaaroole,280,280,220,1,0,33,2,0,,2.4779619,44.98885634,50,4,1,NULL,NULL,NULL,4,1
352,7,South West,7,Lower Shabelle,29,Wanlaweyn,NULL,NULL,Tabeelaha,360,360,348,1,0,24.33,2,0,,2.4922841,44.96770503,50,5,1,NULL,NULL,NULL,4,1
353,7,South West,7,Lower Shabelle,29,Wanlaweyn,49,101,Yaaqdhuub,225,225,225,1,0,25,2,0,,2.554768925,44.91995643,61,5,1,NULL,NULL,NULL,4,1
354,7,South West,7,Lower Shabelle,29,Wanlaweyn,NULL,NULL,Awjiirow,250,250,230,1,0,20.67,1,0,,2.613607873,44.9006923,63,5,1,NULL,NULL,NULL,4,1
355,7,South West,7,Lower Shabelle,29,Wanlaweyn,NULL,NULL,Buuloxanshi,200,200,200,1,0,24.33,1,0,,2.424410046,45.0026895,45,5,1,NULL,NULL,NULL,4,1
356,7,South West,7,Lower Shabelle,29,Wanlaweyn,NULL,NULL,Caanoole,210,210,210,1,0,23,1,0,,2.616224494,44.90243121,36,5,1,NULL,NULL,NULL,4,1
357,7,South West,7,Lower Shabelle,29,Wanlaweyn,NULL,NULL,Caliceeymooy,275,275,275,1,0,28,1,0,,2.405872503,45.04111935,49,5,1,NULL,NULL,NULL,4,1
358,7,South West,7,Lower Shabelle,29,Wanlaweyn,NULL,NULL,Garasqalooc,310,310,290,1,0,28,1,0,,2.413438302,45.04107719,46,4,1,NULL,NULL,NULL,4,1
359,7,South West,7,Lower Shabelle,29,Wanlaweyn,NULL,NULL,Keysaneey,210,210,190,1,0,24.67,1,0,,2.399993269,45.03267014,40,57,1,NULL,NULL,NULL,4,1
360,7,South West,7,Lower Shabelle,29,Wanlaweyn,NULL,NULL,Lalman,240,240,200,1,0,24,1,0,,2.619541381,44.89973852,56,10,1,NULL,NULL,NULL,4,1
361,7,South West,7,Lower Shabelle,29,Wanlaweyn,NULL,NULL,Maynuun,400,400,380,1,0,20.33,1,0,,2.619756837,44.90189519,59,6,1,NULL,NULL,NULL,4,1
362,7,South West,7,Lower Shabelle,29,Wanlaweyn,NULL,NULL,Warmahan Wanlaweyn Side,1025,1025,925,3,0,19.33,1,0,,2.396662007,45.01903966,40,5,1,NULL,NULL,NULL,4,2
363,1,Banadir,2,Banadir,30,Yaqshid,51,98,Sahan,2100,2100,2100,3,0,24,2,0,,2.054942418,45.35223967,18,8,1,NULL,NULL,NULL,2,4
364,1,Banadir,2,Banadir,30,Yaqshid,NULL,NULL,Dalxiis,1500,1500,1500,3,NULL,24,1,0,,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,2,4
365,4,Jubaland,8,Lower Juba,31,Afmadow,52,42,Dagaday,200,200,200,1,0,39.33,2,0,,-0.122481,40.9978223,53.56604523,10,1,NULL,NULL,NULL,4,1
366,4,Jubaland,8,Lower Juba,31,Afmadow,52,42,Degelema,1100,1100,1100,1,0,33.33,2,0,,0.2989038,40.9951546,47.25504355,10,1,NULL,NULL,NULL,4,1
367,4,Jubaland,8,Lower Juba,31,Afmadow,52,42,Dhobley,16350,16350,15500,3,0,23.33,2,0,,0.4053478,41.0235174,44.36593295,10,1,NULL,NULL,NULL,2,2
368,4,Jubaland,8,Lower Juba,31,Afmadow,52,42,Tulad Barwaqo,700,700,700,1,0,35.33,2,0,,0.5079573,40.9951573,45.66059289,10,1,NULL,NULL,NULL,1,1
369,4,Jubaland,8,Lower Juba,31,Afmadow,NULL,NULL,Afmadow town,18000,18000,16500,3,0,27.33,2,1,,0.51722701,42.07407412,-1.4263916,3.216,1,NULL,NULL,NULL,2,3
370,4,Jubaland,8,Lower Juba,31,Afmadow,NULL,NULL,Kulmis,100,100,100,1,0,32,1,0,,0.469685102,40.99482019,49.80879818,4,1,NULL,NULL,NULL,1,1
371,4,Jubaland,8,Lower Juba,31,Afmadow,NULL,NULL,Shaftuug,27,27,27,1,0,31,1,0,,0.364300962,41.00544081,57.15437224,4,1,NULL,NULL,NULL,1,1
372,4,Jubaland,8,Lower Juba,31,Afmadow,NULL,NULL,Warsan,40,40,40,1,0,33,1,0,,0.492220788,40.99456714,47.09207346,4,1,NULL,NULL,NULL,1,1
373,6,Somaliland,11,Sanaag,32,Erigavo,NULL,NULL,Dayax,400,400,400,1,0,15.33,1,0,,10.58134471,47.18874244,1501.994141,4.288,1,NULL,NULL,NULL,4,1
374,6,Somaliland,11,Sanaag,32,Erigavo,NULL,NULL,Jiidali Dabablehe Kaladhac,300,300,230,2,0,32,2,0,,10.69988044,47.6713998,1388,5,1,NULL,NULL,NULL,4,1
375,6,Somaliland,11,Sanaag,32,Erigavo,53,51,Ninkujooga Qaarar,250,250,200,1,0,35,2,0,,10.53351539,47.8701833,1277.925659,3.216,1,NULL,NULL,NULL,4,1
376,6,Somaliland,11,Sanaag,32,Erigavo,53,51,Buq Village,250,250,250,1,0,29.33,2,0,,10.62388344,47.18149943,1700,5,1,NULL,NULL,NULL,4,1
377,6,Somaliland,11,Sanaag,32,Erigavo,53,51,Seeraha Karinka,400,400,280,3,0,31,2,0,,10.62728735,47.36879692,1758.12085,4.288,1,NULL,NULL,NULL,7,3
378,6,Somaliland,11,Sanaag,32,Erigavo,53,51,Midhisho Kulmiye Buqhayle,370,370,320,2,0,34,2,0,,10.75630242,47.58447771,1499.638184,4.288,1,NULL,NULL,NULL,4,1
379,6,Somaliland,11,Sanaag,32,Erigavo,NULL,NULL,Xafadsomal Marawade,400,400,250,3,0,33.33,2,0,,10.62039049,47.3726145,1754.853516,4.288,1,NULL,NULL,NULL,4,3
380,6,Somaliland,11,Sanaag,32,Erigavo,NULL,NULL,Goob,110,110,110,1,0,17.33,1,0,,10.57241064,47.13338665,1401.881592,4.288,1,NULL,NULL,NULL,4,1
381,6,Somaliland,11,Sanaag,32,Erigavo,NULL,NULL,Kalmac,80,80,50,1,0,19.33,1,0,,10.19358079,47.19717922,1501.777588,4.288,1,NULL,NULL,NULL,4,1
382,6,Somaliland,11,Sanaag,32,Erigavo,NULL,NULL,Yufle,450,450,370,2,0,24.33,1,0,,10.37326477,47.19487221,1639.955078,4.288,1,NULL,NULL,NULL,1,2
383,6,Somaliland,15,Awdal,53,Borama,NULL,NULL,Abbase,200,200,200,1,NULL,28.7,2,0,,10.14035802,43.03071594,1536,5,1,NULL,NULL,NULL,4,1
384,6,Somaliland,15,Awdal,53,Borama,NULL,NULL,Cali-cadde,100,100,100,1,NULL,23.7,1,0,,9.997956818,43.0595315,1493,5,1,NULL,NULL,NULL,4,1
385,6,Somaliland,15,Awdal,53,Borama,NULL,NULL,Carra-cad,368,368,350,1,NULL,29.7,2,0,,10.08195065,43.07977974,1455,5,1,NULL,NULL,NULL,4,1
386,6,Somaliland,15,Awdal,53,Borama,NULL,NULL,Ciye,300,300,300,1,NULL,23.7,1,0,,10.07687629,43.14301668,1392,5,1,NULL,NULL,NULL,4,1
387,6,Somaliland,15,Awdal,53,Borama,NULL,NULL,Culaacule,200,200,200,1,NULL,30.7,2,0,,10.16573444,42.98140621,1496,5,1,NULL,NULL,NULL,4,1
388,6,Somaliland,15,Awdal,53,Borama,NULL,NULL,Dhidhid,323,323,253,1,NULL,22.7,1,0,,10.14339755,43.00851136,1555,5,1,NULL,NULL,NULL,4,1
389,6,Somaliland,15,Awdal,53,Borama,NULL,NULL,Jirjir,352,352,350,1,NULL,25.7,2,0,,10.06263996,43.06252233,1542,5,1,NULL,NULL,NULL,8,1
390,6,Somaliland,15,Awdal,53,Borama,NULL,NULL,Maraaley,400,400,400,1,NULL,22.7,1,0,,10.03297151,43.03881126,1532,5,1,NULL,NULL,NULL,8,1
391,6,Somaliland,15,Awdal,53,Borama,NULL,NULL,Okholale,80,80,75,1,NULL,24.7,1,0,,10.08665433,43.05353282,1494,5,1,NULL,NULL,NULL,4,1
392,6,Somaliland,15,Awdal,53,Borama,NULL,NULL,Qolqol,207,207,200,1,NULL,27.7,2,0,,10.10423327,43.0887778,1560,5,1,NULL,NULL,NULL,4,1
393,6,Somaliland,15,Awdal,53,Borama,NULL,NULL,Quljeed,815,815,625,1,NULL,11,1,0,,10.09008517,43.01139029,1539,5,1,NULL,NULL,NULL,4,1
394,6,Somaliland,15,Awdal,53,Borama,NULL,NULL,Sheikh Huways,220,220,200,1,NULL,20.7,1,0,,10.00765627,43.10175802,1496,5,1,NULL,NULL,NULL,4,1
